Sno,Candidate_Ref,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_Id,Derived_Variable,DOJ_Extended_Binary
3026,2357440,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D22,-1.0936807021408457,0
3027,2357441,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D23,-1.0936807021408457,0
3028,2357442,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.9318965630235996,-0.5236011423330816,D8,-1.0936807021408457,0
3029,2357443,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D12,-1.0936807021408457,0
3030,2357444,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D5,-1.0936807021408457,0
3031,2357445,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D21,-1.0936807021408457,0
3032,2357496,0.7193105883303811,2.2821981810446825,1,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.9552079698665594,-0.9940158721858652,D20,3.0015087693750635,1
3033,2357644,-0.7917210525927452,-0.4181928526960331,2,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-0.0938285931326243,0,-1.3991732436784694,-0.2226915249987794,-0.5236011423330816,D14,-1.2099139052887784,0
3034,2357877,-0.7917210525927452,0.9320026641743248,1,0.1660168277149788,-0.186549443553722,-0.4296967428983501,,,1,2,-0.4863812420758598,3,0.5910828750952629,-1.1993801181558197,0.4172283173724854,D2,0.1402816115815796,1
3035,2357979,1.4167098072179778,0.9320026641743248,1,-0.304988970470225,-0.1629789621140662,0.0802565582516353,,,1,0,0.6912767047538465,3,0.5910828750952629,0.7539970681582606,0.4172283173724854,D15,2.3487124713923024,1
3036,2358051,2.734019442894549,0.9320026641743248,1,0.4537231492008802,0.1281858086110932,-0.3118975303327035,,,1,2,-0.4863812420758598,3,0.5910828750952629,-0.4668636732880394,0.4172283173724854,D15,3.666022107068874,1
3037,2358831,1.959131421908331,2.2821981810446825,2,2.7238166683230096,2.3388196678691613,0.0802565582516353,,,0,0,0.6912767047538465,3,0.5910828750952629,-0.2226915249987794,-0.053186412480298,D21,4.241329602953013,0
3038,2359946,2.0366202240069526,2.2821981810446825,2,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,2,3.4391452473564947,3,0.5910828750952629,1.7306856613153003,0.4172283173724854,D1,4.318818405051635,1
3039,2360011,2.9277414481411044,2.2821981810446825,2,-0.4100672419114003,-0.6709921620840588,-0.5082295512754479,,,1,1,1.8689346515835528,1,0.8129258088796832,0.7539970681582606,0.4172283173724854,D16,5.2099396291857865,1
3040,2360395,-0.7917210525927452,-0.4181928526960331,1,-0.3150603702888682,-0.1712979555633566,0.0802565582516353,,,0,2,-0.4863812420758598,1,0.8129258088796832,-0.9552079698665594,0.4172283173724854,D14,-1.2099139052887784,0
3041,2360508,0.8742881925276248,0.2569049057391458,3,-0.4513599811678365,-0.1773985507595027,0.230692782090881,,,1,0,1.4763820026403174,0,-1.3991732436784694,0.7539970681582606,-0.5236011423330816,D18,1.1311930982667706,0
3042,2360542,-0.5979990473461906,2.2821981810446825,2,-0.6333166045579866,-0.434178148560929,0.0802565582516353,,,1,1,0.6912767047538465,3,0.5910828750952629,-0.4668636732880394,2.29888723678362,D11,1.6841991336984918,1
3043,2360606,0.0219113694427843,0.9320026641743248,2,-0.5225312065529136,-0.0886626206337398,0.4443632152727249,,,1,0,1.083829353697082,1,0.8129258088796832,0.2656527715797406,-0.5236011423330816,D10,0.9539140336171092,0
3044,2360630,-0.7917210525927452,-0.4181928526960331,2,-0.2136749454478619,0.2590713055465934,0.5438041089969722,,,1,0,-0.4863812420758598,3,0.5910828750952629,-1.1993801181558197,-0.5236011423330816,D21,-1.2099139052887784,0
3045,2360664,-0.8304654536420562,-0.4181928526960331,2,-0.304988970470225,-0.2231530147305992,-0.0018459232335123,,,1,0,0.6912767047538465,0,-1.3991732436784694,0.5098249198690006,-0.5236011423330816,D22,-1.2486583063380894,0
3048,2360696,-0.326788240001014,-0.4181928526960331,1,-1.4319786101763756,-1.0938743290896475,0.0802565582516353,,,1,1,-0.8789338910190952,0,-1.3991732436784694,-1.687724414734339,-0.9940158721858652,D10,-0.7449810926970472,1
3050,2360750,-0.7917210525927452,-0.4181928526960331,1,-1.7354634580448176,-1.3445533316949276,0.0802565582516353,,,1,1,-0.4863812420758598,0,-1.3991732436784694,-0.7110358215772994,-0.5236011423330816,D2,-1.2099139052887784,0
3051,2360804,-0.6367434483955015,0.2569049057391458,2,-0.2136749454478619,0.1204214147250889,0.3581811073783774,,,1,0,0.298724055810611,1,0.8129258088796832,0.0214806232904806,-0.5236011423330816,D2,-0.3798385426563556,1
3052,2360808,6.182271136283223,-0.4181928526960331,1,-1.3393217318448605,-1.2391794146705843,-0.3118975303327035,,,1,1,-0.8789338910190952,1,0.8129258088796832,-1.4435522664450795,-0.5236011423330816,D12,5.76407828358719,0
3053,2360834,-0.8304654536420562,-0.4181928526960331,2,0.4456660293459658,-0.0975362136463161,-0.5689139941122962,,,1,1,-0.4863812420758598,3,0.5910828750952629,0.0214806232904806,-0.5236011423330816,D10,-1.2486583063380894,1
3054,2360841,0.7580549893796921,-0.4181928526960331,1,3.765870836225271,3.199558190089061,0.0802565582516353,,,0,1,-0.8789338910190952,4,0.2580355256459868,-1.1993801181558197,0.887643047225269,D1,0.3398621366836589,1
3055,2360844,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D6,-1.0936807021408457,0
3056,2360861,0.4868441820345155,-0.4181928526960331,2,-0.4174529351117385,-0.2558743889644743,0.0802565582516353,,,1,2,-0.8789338910190952,0,-1.3991732436784694,0.0214806232904806,-0.5236011423330816,D24,0.0686513293384823,1
3057,2360872,-0.7917210525927452,-0.4181928526960331,2,0.2059667136622625,0.6750209780111069,0.5902098594016209,,,1,1,-0.0938285931326243,5,1.3677661599770303,-0.2226915249987794,-0.5236011423330816,D13,-1.2099139052887784,0
3058,2360878,-0.5979990473461906,-0.4181928526960331,2,-0.4584099610408866,-0.1091828044753225,0.335233208826628,,,1,1,0.298724055810611,0,-1.3991732436784694,0.9981692164475208,-0.5236011423330816,D24,-1.0161919000422237,0
3059,2360908,-0.7917210525927452,-0.4181928526960331,1,-0.4654599409139367,-0.2955282577394246,0.0802565582516353,,,0,1,0.298724055810611,3,0.5910828750952629,1.9748578096045608,0.4172283173724854,D19,-1.2099139052887784,0
3060,2360949,-0.7529766515434343,-0.4181928526960331,1,-0.6333166045579866,-0.434178148560929,0.0802565582516353,,,1,0,-0.0938285931326243,3,0.5910828750952629,2.2190299578938206,0.4172283173724854,D5,-1.1711695042394674,1
3061,2360954,2.6565306407959275,0.9320026641743248,1,-0.2358320250488764,-0.3684581003115359,-0.2726311261441546,,,1,1,-0.4863812420758598,3,0.5910828750952629,-0.4668636732880394,0.4172283173724854,D1,3.588533304970252,0
3063,2360999,-0.1718106358037703,-0.4181928526960331,2,0.0193101036900791,1.2140917535251166,1.492317249135945,,,1,0,0.6912767047538465,1,0.8129258088796832,-0.4668636732880394,-0.5236011423330816,D15,-0.5900034884998034,1
3064,2361062,1.222987801971423,0.9320026641743248,2,0.9254003740406604,1.1503128037472246,0.3989773714703762,,,0,0,-0.4863812420758598,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D13,2.154990466145748,1
3065,2361082,-0.6367434483955015,-0.4181928526960331,2,0.1747453742244693,0.061079261453485,-0.1323939683279086,,,0,1,1.4763820026403174,1,0.8129258088796832,1.7306856613153003,2.29888723678362,D20,-1.0549363010915345,1
3066,2361089,-0.7142322504941233,-0.4181928526960331,1,-0.8011732682020364,-2.458466554554895,-2.8096487993653323,,,1,1,-0.8789338910190952,1,0.8129258088796832,-0.7110358215772994,-0.5236011423330816,D21,-1.1324251031901564,0
3068,2361131,-0.6754878494448124,0.9320026641743248,2,-0.4043601153475025,-0.2450596974803969,0.0802565582516353,,,1,0,0.6912767047538465,2,-1.838542755460678,-0.2226915249987794,-0.5236011423330816,D21,0.2565148147295123,1
3069,2361142,-0.6367434483955015,-0.4181928526960331,2,-0.270746211086839,-0.3057883496602159,-0.151772193771608,,,1,2,0.6912767047538465,1,0.8129258088796832,-0.2226915249987794,2.29888723678362,D14,-1.0549363010915345,1
3071,2361205,-0.7529766515434343,-0.4181928526960331,1,-0.7686090754550907,-0.8456910245191545,-0.3751317396753017,,,1,0,1.4763820026403174,3,0.5910828750952629,0.5098249198690006,-0.9940158721858652,D23,-1.1711695042394674,0
3072,2361214,0.5643329841331374,-0.4181928526960331,2,-0.0337326020214405,-0.4671768225764472,-0.5995111921812953,,,1,0,1.083829353697082,3,0.5910828750952629,0.2656527715797406,1.3580577770780524,D18,0.1461401314371042,1
3073,2361217,0.9517769946262468,0.9320026641743248,2,-0.1670107929548161,-0.0490087518587895,0.0802565582516353,,,1,1,1.8689346515835528,3,0.5910828750952629,1.7306856613153003,0.4172283173724854,D8,1.8837796588005715,0
3074,2361236,-0.8304654536420562,-0.4181928526960331,2,-0.3536674029269996,-0.3570888092641725,-0.1323939683279086,,,1,2,1.8689346515835528,0,-1.3991732436784694,2.2190299578938206,-0.9940158721858652,D24,-1.2486583063380894,0
3075,2361275,-0.7917210525927452,-0.4181928526960331,1,-0.412417235202417,-0.2517148922398292,0.0802565582516353,,,1,1,-0.4863812420758598,3,0.5910828750952629,-0.7110358215772994,1.3580577770780524,D16,-1.2099139052887784,0
3076,2361297,-0.7917210525927452,-1.768388369566391,1,1.387341912389085,1.876560931870265,0.7176981846891173,,,1,1,-1.2714865399623307,3,0.5910828750952629,-1.687724414734339,-0.9940158721858652,D17,-2.560109422159136,1
3079,2361522,0.4480997809852046,-0.4181928526960331,1,-0.3536674029269996,-0.2031874304523026,0.0802565582516353,,,1,0,-0.4863812420758598,3,0.5910828750952629,0.0214806232904806,0.4172283173724854,D10,0.0299069282891714,0
3080,2361541,-0.7142322504941233,-0.4181928526960331,1,-0.6138452315752768,-0.1923727389682252,0.4107062973968259,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D5,-1.1324251031901564,0
3081,2361673,-0.7529766515434343,-0.4181928526960331,2,-0.9629870919549004,-0.4161536627541335,0.5438041089969722,,,1,1,2.261487300526788,1,0.8129258088796832,1.2423413647367807,-0.9940158721858652,D8,-1.1711695042394674,0
3083,2361888,1.6104318124645325,0.9320026641743248,2,-0.8800659001147398,-0.6379934880685407,0.0802565582516353,,,1,2,0.6912767047538465,0,-1.3991732436784694,-0.7110358215772994,1.3580577770780524,D4,2.5424344766388574,1
3085,2364035,-0.6367434483955015,-0.4181928526960331,3,-0.893830146533552,-0.6493627791159041,0.0802565582516353,,,1,1,2.261487300526788,1,0.8129258088796832,1.2423413647367807,2.29888723678362,D8,-1.0549363010915345,1
3086,2364095,-0.8304654536420562,-0.4181928526960331,2,-1.2809076128967307,-0.9690894273502936,0.0802565582516353,,,0,2,1.4763820026403174,1,0.8129258088796832,1.2423413647367807,0.4172283173724854,D2,-1.2486583063380894,1
3088,2364139,-0.8304654536420562,-0.4181928526960331,1,0.8773933682384619,2.3388196678691613,1.7299554874718386,,,1,2,-0.4863812420758598,0,-1.3991732436784694,-0.4668636732880394,-0.5236011423330816,D20,-1.2486583063380894,0
3089,2364171,-0.6754878494448124,-0.4181928526960331,1,0.5272443678769739,0.5244471965789531,0.0802565582516353,,,0,1,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,1.3580577770780524,D20,-1.0936807021408457,0
3090,2364187,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D11,-1.1324251031901564,0
3091,2364188,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D15,-1.0936807021408457,0
3092,2364189,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D8,-1.0936807021408457,0
3093,2364190,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D14,-1.1324251031901564,0
3094,2364191,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.9318965630235996,-0.5236011423330816,D14,-1.1324251031901564,0
3095,2364192,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.1993801181558197,-0.5236011423330816,D4,-1.0936807021408457,0
3096,2364193,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D13,-1.1324251031901564,0
3097,2364194,3.9350958754231886,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D18,3.5169030227271554,0
3098,2364195,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D4,-1.0936807021408457,0
3099,2364196,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.9318965630235996,-0.5236011423330816,D19,-1.1324251031901564,0
3100,2364197,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D10,-1.1324251031901564,0
3101,2364198,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D11,-1.0936807021408457,0
3102,2364199,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D5,-1.1324251031901564,0
3103,2364200,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D23,-1.0936807021408457,0
3104,2364201,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D9,-1.1324251031901564,0
3105,2364202,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D23,-1.1324251031901564,0
3106,2364203,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D1,-1.1324251031901564,0
3107,2364204,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D11,-1.0936807021408457,0
3108,2364205,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.9318965630235996,-0.5236011423330816,D19,-1.0936807021408457,0
3109,2364206,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D3,-1.1324251031901564,0
3110,2364207,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D12,-1.0936807021408457,0
3111,2364208,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,1,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D15,-1.0936807021408457,0
3112,2364209,-0.6754878494448124,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D14,-1.0936807021408457,0
3113,2364210,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D24,-1.1324251031901564,0
3114,2364211,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D18,-1.1324251031901564,0
3115,2364212,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D19,-1.1324251031901564,0
3116,2364213,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D1,-1.1324251031901564,0
3117,2364214,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D7,-1.1324251031901564,0
3118,2364215,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.9318965630235996,-0.5236011423330816,D18,-1.1324251031901564,0
3119,2364216,-0.7142322504941233,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D14,-1.1324251031901564,0
3120,2364223,-0.8304654536420562,0.9320026641743248,3,0.4654731156559635,0.4734240367566393,0.0802565582516353,,,1,0,0.298724055810611,0,-1.3991732436784694,-0.2226915249987794,-0.5236011423330816,D22,0.1015372105322686,0
3121,2364265,-0.8304654536420562,-0.4181928526960331,2,-0.1049038274065176,0.0022917077451671,0.0802565582516353,,,1,0,1.083829353697082,0,-1.3991732436784694,0.0214806232904806,-0.5236011423330816,D5,-1.2486583063380894,0
3122,2364292,1.8428982187603984,0.9320026641743248,2,-0.8622730937684705,-1.1274276026684515,-0.7040516189170425,,,1,1,0.6912767047538465,0,-1.3991732436784694,-0.2226915249987794,-0.5236011423330816,D4,2.774900882934723,1
3123,2364300,-0.8304654536420562,-0.4181928526960331,3,-0.7115378098161137,-0.7114779302039381,-0.2384642549671056,,,1,1,2.261487300526788,1,0.8129258088796832,1.7306856613153003,-0.9940158721858652,D5,-1.2486583063380894,0
3124,2364313,-0.7142322504941233,-0.4181928526960331,1,-0.2845104575056509,-0.1460636754338427,0.0802565582516353,,,0,1,-1.2714865399623307,1,0.8129258088796832,-1.4435522664450795,-0.5236011423330816,D17,-1.1324251031901564,0
3125,2364317,-0.6754878494448124,0.9320026641743248,3,-0.4412885813491936,-0.4569167306556558,-0.1747200923233574,,,1,1,2.261487300526788,4,0.2580355256459868,0.7539970681582606,2.29888723678362,D13,0.2565148147295123,1
3126,2364320,1.4941986093165998,0.9320026641743248,2,-0.4654599409139367,-0.7114779302039381,-0.5082295512754479,,,1,0,0.6912767047538465,5,1.3677661599770303,0.5098249198690006,0.887643047225269,D3,2.4262012734909244,0
3128,2364366,-0.2105550368530812,-0.4181928526960331,1,-0.5738953456279929,-0.3850960872101165,0.0802565582516353,,,1,1,-1.2714865399623307,1,0.8129258088796832,-1.1993801181558197,-0.5236011423330816,D19,-0.6287478895491143,1
3129,2364380,-0.8304654536420562,-0.4181928526960331,1,-0.5134669467161349,-0.5728280393824335,-0.259882293615405,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.2226915249987794,0.4172283173724854,D8,-1.2486583063380894,0
3131,2364403,-0.7529766515434343,-0.4181928526960331,1,0.0193101036900791,0.1048926269530803,0.0802565582516353,,,0,2,-0.0938285931326243,3,0.5910828750952629,0.0214806232904806,0.4172283173724854,D12,-1.1711695042394674,0
3133,2364416,-0.1718106358037703,-0.4181928526960331,1,1.4648916909926362,0.6056960326003548,-0.5995111921812953,,,1,1,-0.8789338910190952,3,0.5910828750952629,0.9981692164475208,-0.9940158721858652,D6,-0.5900034884998034,0
3134,2364426,0.2931221767879609,-0.4181928526960331,1,-0.6333166045579866,-0.434178148560929,0.0802565582516353,,,1,1,-0.4863812420758598,1,0.8129258088796832,-1.1993801181558197,2.29888723678362,D12,-0.1250706759080722,1
3135,2364428,0.6805661872810702,-0.4181928526960331,1,1.6263698014182122,2.0720572779285864,0.692200519631618,,,1,1,-0.8789338910190952,1,0.8129258088796832,-1.4435522664450795,-0.9940158721858652,D10,0.2623733345850371,1
3136,2364432,1.5329430103659107,0.9320026641743248,2,0.4157875432173248,0.4323836690734741,0.0802565582516353,,,1,2,1.083829353697082,3,0.5910828750952629,0.2656527715797406,1.3580577770780524,D22,2.4649456745402354,1
3137,2364435,0.3318665778372718,-0.4181928526960331,1,1.604884148471774,1.414579495653012,0.0802565582516353,,,1,1,-0.0938285931326243,1,0.8129258088796832,-0.7110358215772994,-0.9940158721858652,D9,-0.0863262748587613,1
3138,2364437,-0.8304654536420562,-0.4181928526960331,1,-0.129746613625837,-1.504555305702944,-1.872354631851659,,,1,1,-1.2714865399623307,0,-1.3991732436784694,-0.4668636732880394,-0.5236011423330816,D19,-1.2486583063380894,0
3139,2364450,-0.7529766515434343,-0.4181928526960331,1,-0.6333166045579866,-1.4047273843114607,-1.347612684968324,,,1,0,-1.2714865399623307,2,-1.838542755460678,-0.7110358215772994,-0.5236011423330816,D12,-1.1711695042394674,0
3140,2364456,-0.8304654536420562,2.2821981810446825,3,0.2059667136622625,-0.0875534215071678,-0.3445345416063026,,,1,1,1.083829353697082,1,0.8129258088796832,1.7306856613153003,-0.5236011423330816,D14,1.4517327274026264,0
3142,2364501,-0.7917210525927452,0.2569049057391458,2,0.5960655999710343,0.0208707931152486,-0.5571850681858465,,,1,1,0.6912767047538465,0,-1.3991732436784694,0.9981692164475208,-0.5236011423330816,D5,-0.5348161468535994,0
3143,2364502,-0.8304654536420562,-0.4181928526960331,1,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,0,-0.8789338910190952,0,-1.3991732436784694,-0.4668636732880394,-0.5236011423330816,D7,-1.2486583063380894,0
3144,2364511,3.198952255486281,-0.4181928526960331,2,-0.093153860951434,-0.2323039075248185,-0.2384642549671056,,,1,1,0.298724055810611,4,0.2580355256459868,0.0214806232904806,2.29888723678362,D5,2.780759402790248,1
3145,2364517,-0.1330662347544593,-0.4181928526960331,1,-0.3103603837068348,-0.7009405385015037,-0.6484667090916938,,,0,1,-0.4863812420758598,0,-1.3991732436784694,-0.2226915249987794,-0.5236011423330816,D24,-0.5512590874504925,1
3146,2364521,1.4167098072179778,0.9320026641743248,2,0.5013944416757902,-0.2738988747712698,-0.8198110182780889,,,1,0,-0.0938285931326243,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D5,2.3487124713923024,0
3147,2364535,-0.0168330316065265,-0.4181928526960331,1,-0.8011732682020364,-0.8897816898003928,-0.4052189844431508,,,1,1,-0.4863812420758598,1,0.8129258088796832,0.9981692164475208,0.4172283173724854,D16,-0.4350258843025597,0
3149,2364552,0.4868441820345155,-0.4181928526960331,1,-0.8364231675672869,-0.6895712474541404,-0.0548810665531108,,,1,1,-0.0938285931326243,1,0.8129258088796832,0.0214806232904806,0.4172283173724854,D8,0.0686513293384823,0
3150,2364562,-0.6754878494448124,-0.4181928526960331,1,1.7384980527324376,0.1384459005318845,-1.2231840794877276,,,1,1,-0.8789338910190952,1,0.8129258088796832,0.9981692164475208,-0.9940158721858652,D24,-1.0936807021408457,1
3151,2364570,-0.7142322504941233,-0.4181928526960331,2,-0.0213112089117809,0.0713393533742762,0.0802565582516353,,,1,1,-0.8789338910190952,0,-1.3991732436784694,-0.7110358215772994,-0.5236011423330816,D1,-1.1324251031901564,0
3152,2364588,-0.7529766515434343,-0.4181928526960331,1,0.9405074737686244,0.8658032277814971,0.0802565582516353,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.4668636732880394,1.3580577770780524,D16,-1.1711695042394674,1
3153,2364589,4.167562281719054,2.2821981810446825,1,0.5111301281671453,0.5111368070600888,0.0802565582516353,,,1,1,-0.0938285931326243,4,0.2580355256459868,-0.4668636732880394,0.887643047225269,D10,6.449760462763736,1
3154,2364602,-0.4430214431489468,0.9320026641743248,3,-1.2809076128967307,-2.4742726421085464,-2.53835364315354,,,0,1,3.4391452473564947,3,0.5910828750952629,3.195718551050861,-0.9940158721858652,D7,0.4889812210253779,1
3156,2364611,-0.5979990473461906,-0.4181928526960331,2,-0.3536674029269996,2.262007628354048,3.4801152170185885,,,1,2,-0.4863812420758598,0,-1.3991732436784694,-1.1993801181558197,-0.5236011423330816,D6,-1.0161919000422237,0
3157,2364614,-0.7529766515434343,-0.4181928526960331,0,-0.0337326020214405,0.061079261453485,0.0802565582516353,,,0,1,-1.664039188905566,0,-1.3991732436784694,-1.687724414734339,-0.5236011423330816,D22,-1.1711695042394674,0
3158,2364619,-0.7142322504941233,-0.4181928526960331,1,-0.3865673090012332,-0.7602826917731076,-0.6561160086089437,,,1,1,0.6912767047538465,3,0.5910828750952629,-0.4668636732880394,-0.9940158721858652,D21,-1.1324251031901564,0
3159,2364622,-0.5979990473461906,2.2821981810446825,1,0.3617376975239408,0.3877384042289497,0.0802565582516353,,,1,1,-0.8789338910190952,0,-1.3991732436784694,-0.9552079698665594,0.887643047225269,D14,1.6841991336984918,1
3161,2364638,-0.5979990473461906,-0.4181928526960331,3,-0.9431800056449026,-0.6901258470174264,0.0802565582516353,,,1,1,1.4763820026403174,0,-1.3991732436784694,1.9748578096045608,-0.5236011423330816,D15,-1.0161919000422237,0
